Order Date,Order ID,Product 1,Product 2,Product Pair,Pair Count
2019-12-26,302991,USB-C Charging Cable,Wired Headphones,USB-C Charging Cable + Wired Headphones,1
2019-12-29,303043,AA Batteries (4-pack),USB-C Charging Cable,AA Batteries (4-pack) + USB-C Charging Cable,1
2019-12-25,303051,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-12-25,303069,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-12-03,303080,27in FHD Monitor,Apple Airpods Headphones,27in FHD Monitor + Apple Airpods Headphones,1
2019-12-31,303147,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-12-25,303154,Wired Headphones,iPhone,Wired Headphones + iPhone,1
2019-12-24,303295,AA Batteries (4-pack),Apple Airpods Headphones,AA Batteries (4-pack) + Apple Airpods Headphones,1
2019-12-13,303317,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-12-22,303322,Lightning Charging Cable,Wired Headphones,Lightning Charging Cable + Wired Headphones,1
2019-12-10,303338,Lightning Charging Cable,USB-C Charging Cable,Lightning Charging Cable + USB-C Charging Cable,1
2019-12-30,303356,Wired Headphones,iPhone,Wired Headphones + iPhone,1
2019-12-25,303357,Apple Airpods Headphones,Google Phone,Apple Airpods Headphones + Google Phone,1
2019-12-08,303368,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-12-28,303370,Bose SoundSport Headphones,Google Phone,Bose SoundSport Headphones + Google Phone,1
2019-12-21,303402,Google Phone,Wired Headphones,Google Phone + Wired Headphones,1
2019-12-10,303421,20in Monitor,Bose SoundSport Headphones,20in Monitor + Bose SoundSport Headphones,1
2019-12-06,303458,ThinkPad Laptop,USB-C Charging Cable,ThinkPad Laptop + USB-C Charging Cable,1
2019-12-18,303467,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-12-19,303477,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-12-26,303485,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-12-21,303508,USB-C Charging Cable,Wired Headphones,USB-C Charging Cable + Wired Headphones,1
2019-12-21,303520,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-12-20,303525,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-12-07,303527,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-12-05,303535,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-12-17,303592,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-12-14,303593,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-12-23,303648,Vareebadd Phone,Wired Headphones,Vareebadd Phone + Wired Headphones,1
2019-12-16,303662,27in FHD Monitor,AAA Batteries (4-pack),27in FHD Monitor + AAA Batteries (4-pack),1
2019-12-09,303709,AA Batteries (4-pack),AAA Batteries (4-pack),AA Batteries (4-pack) + AAA Batteries (4-pack),1
2019-12-02,303719,Wired Headphones,iPhone,Wired Headphones + iPhone,1
2019-12-22,303721,AA Batteries (4-pack),Flatscreen TV,AA Batteries (4-pack) + Flatscreen TV,1
2019-12-01,303736,LG Washing Machine,Wired Headphones,LG Washing Machine + Wired Headphones,1
2019-12-11,303751,27in FHD Monitor,Apple Airpods Headphones,27in FHD Monitor + Apple Airpods Headphones,1
2019-12-03,303907,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-12-03,303907,Google Phone,Wired Headphones,Google Phone + Wired Headphones,1
2019-12-03,303907,USB-C Charging Cable,Wired Headphones,USB-C Charging Cable + Wired Headphones,1
2019-12-06,303909,Lightning Charging Cable,USB-C Charging Cable,Lightning Charging Cable + USB-C Charging Cable,1
2019-12-10,303920,Wired Headphones,iPhone,Wired Headphones + iPhone,1
2019-12-04,303968,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-12-03,303972,USB-C Charging Cable,Vareebadd Phone,USB-C Charging Cable + Vareebadd Phone,1
2019-12-12,303984,AAA Batteries (4-pack),USB-C Charging Cable,AAA Batteries (4-pack) + USB-C Charging Cable,1
2019-12-05,303986,Google Phone,Wired Headphones,Google Phone + Wired Headphones,1
2019-12-24,304055,AAA Batteries (4-pack),Flatscreen TV,AAA Batteries (4-pack) + Flatscreen TV,1
2019-12-25,304056,AA Batteries (4-pack),ThinkPad Laptop,AA Batteries (4-pack) + ThinkPad Laptop,1
2019-12-29,304065,27in 4K Gaming Monitor,Wired Headphones,27in 4K Gaming Monitor + Wired Headphones,1
2019-12-20,304101,AA Batteries (4-pack),AAA Batteries (4-pack),AA Batteries (4-pack) + AAA Batteries (4-pack),1
2019-12-28,304133,AAA Batteries (4-pack),Lightning Charging Cable,AAA Batteries (4-pack) + Lightning Charging Cable,1
2019-12-23,304136,34in Ultrawide Monitor,iPhone,34in Ultrawide Monitor + iPhone,1
2019-12-19,304219,AA Batteries (4-pack),Lightning Charging Cable,AA Batteries (4-pack) + Lightning Charging Cable,1
2019-12-16,304221,Lightning Charging Cable,Wired Headphones,Lightning Charging Cable + Wired Headphones,1
2019-12-26,304252,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-12-11,304257,34in Ultrawide Monitor,iPhone,34in Ultrawide Monitor + iPhone,1
2019-12-15,304276,ThinkPad Laptop,iPhone,ThinkPad Laptop + iPhone,1
2019-12-25,304290,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-12-17,304291,Apple Airpods Headphones,Bose SoundSport Headphones,Apple Airpods Headphones + Bose SoundSport Headphones,1
2019-12-13,304295,Google Phone,Wired Headphones,Google Phone + Wired Headphones,1
2019-12-13,304324,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-12-07,304419,AA Batteries (4-pack),Apple Airpods Headphones,AA Batteries (4-pack) + Apple Airpods Headphones,1
2019-12-07,304447,Bose SoundSport Headphones,Lightning Charging Cable,Bose SoundSport Headphones + Lightning Charging Cable,1
2019-12-24,304455,USB-C Charging Cable,Vareebadd Phone,USB-C Charging Cable + Vareebadd Phone,1
2019-12-10,304465,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-12-27,304501,Lightning Charging Cable,ThinkPad Laptop,Lightning Charging Cable + ThinkPad Laptop,1
2019-12-10,304568,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-12-05,304574,27in 4K Gaming Monitor,AA Batteries (4-pack),27in 4K Gaming Monitor + AA Batteries (4-pack),1
2019-12-07,304619,USB-C Charging Cable,Vareebadd Phone,USB-C Charging Cable + Vareebadd Phone,1
2019-12-24,304628,AAA Batteries (4-pack),Macbook Pro Laptop,AAA Batteries (4-pack) + Macbook Pro Laptop,1
2019-12-09,304644,AAA Batteries (4-pack),ThinkPad Laptop,AAA Batteries (4-pack) + ThinkPad Laptop,1
2019-12-03,304674,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-12-20,304684,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-12-20,304684,Google Phone,Wired Headphones,Google Phone + Wired Headphones,1
2019-12-20,304684,USB-C Charging Cable,Wired Headphones,USB-C Charging Cable + Wired Headphones,1
2019-12-28,304724,27in FHD Monitor,USB-C Charging Cable,27in FHD Monitor + USB-C Charging Cable,1
2019-12-25,304742,Lightning Charging Cable,Wired Headphones,Lightning Charging Cable + Wired Headphones,1
2019-12-25,304742,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-12-25,304742,Wired Headphones,iPhone,Wired Headphones + iPhone,1
2019-12-11,304754,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-12-05,304774,AAA Batteries (4-pack),USB-C Charging Cable,AAA Batteries (4-pack) + USB-C Charging Cable,1
2019-12-28,304784,AAA Batteries (4-pack),Lightning Charging Cable,AAA Batteries (4-pack) + Lightning Charging Cable,1
2019-12-27,304802,34in Ultrawide Monitor,Bose SoundSport Headphones,34in Ultrawide Monitor + Bose SoundSport Headphones,1
2019-12-27,304802,34in Ultrawide Monitor,Google Phone,34in Ultrawide Monitor + Google Phone,1
2019-12-27,304802,34in Ultrawide Monitor,USB-C Charging Cable,34in Ultrawide Monitor + USB-C Charging Cable,1
2019-12-27,304802,Bose SoundSport Headphones,Google Phone,Bose SoundSport Headphones + Google Phone,1
2019-12-27,304802,Bose SoundSport Headphones,USB-C Charging Cable,Bose SoundSport Headphones + USB-C Charging Cable,1
2019-12-27,304802,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-12-20,304805,Bose SoundSport Headphones,Lightning Charging Cable,Bose SoundSport Headphones + Lightning Charging Cable,1
2019-12-16,304813,34in Ultrawide Monitor,AA Batteries (4-pack),34in Ultrawide Monitor + AA Batteries (4-pack),1
2019-12-26,304829,AA Batteries (4-pack),Flatscreen TV,AA Batteries (4-pack) + Flatscreen TV,1
2019-12-09,304867,AAA Batteries (4-pack),Lightning Charging Cable,AAA Batteries (4-pack) + Lightning Charging Cable,1
2019-12-30,304888,34in Ultrawide Monitor,Google Phone,34in Ultrawide Monitor + Google Phone,1
2019-12-03,304894,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-12-01,304962,Lightning Charging Cable,USB-C Charging Cable,Lightning Charging Cable + USB-C Charging Cable,1
2019-12-19,305010,Apple Airpods Headphones,Wired Headphones,Apple Airpods Headphones + Wired Headphones,1
2019-12-01,305030,USB-C Charging Cable,Vareebadd Phone,USB-C Charging Cable + Vareebadd Phone,1
2019-12-19,305062,Wired Headphones,iPhone,Wired Headphones + iPhone,1
2019-12-29,305064,Lightning Charging Cable,USB-C Charging Cable,Lightning Charging Cable + USB-C Charging Cable,1
2019-12-13,305079,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-12-16,305229,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-12-14,305258,AA Batteries (4-pack),AAA Batteries (4-pack),AA Batteries (4-pack) + AAA Batteries (4-pack),1
2019-12-22,305259,Wired Headphones,iPhone,Wired Headphones + iPhone,1
2019-12-10,305316,USB-C Charging Cable,Wired Headphones,USB-C Charging Cable + Wired Headphones,1
2019-12-15,305325,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-12-23,305333,AAA Batteries (4-pack),Apple Airpods Headphones,AAA Batteries (4-pack) + Apple Airpods Headphones,1
2019-12-07,305339,Google Phone,Wired Headphones,Google Phone + Wired Headphones,1
2019-12-19,305341,AA Batteries (4-pack),Lightning Charging Cable,AA Batteries (4-pack) + Lightning Charging Cable,1
2019-12-22,305351,Apple Airpods Headphones,Google Phone,Apple Airpods Headphones + Google Phone,1
2019-12-05,305382,27in FHD Monitor,Apple Airpods Headphones,27in FHD Monitor + Apple Airpods Headphones,1
2019-12-10,305438,27in FHD Monitor,Macbook Pro Laptop,27in FHD Monitor + Macbook Pro Laptop,1
2019-12-08,305498,AAA Batteries (4-pack),iPhone,AAA Batteries (4-pack) + iPhone,1
2019-12-26,305527,Apple Airpods Headphones,iPhone,Apple Airpods Headphones + iPhone,1
2019-12-17,305556,Vareebadd Phone,Wired Headphones,Vareebadd Phone + Wired Headphones,1
2019-12-15,305558,AA Batteries (4-pack),Wired Headphones,AA Batteries (4-pack) + Wired Headphones,1
2019-12-20,305581,Google Phone,Wired Headphones,Google Phone + Wired Headphones,1
2019-12-02,305655,AA Batteries (4-pack),Lightning Charging Cable,AA Batteries (4-pack) + Lightning Charging Cable,1
2019-12-18,305668,Wired Headphones,iPhone,Wired Headphones + iPhone,1
2019-12-24,305696,27in FHD Monitor,Wired Headphones,27in FHD Monitor + Wired Headphones,1
2019-12-25,305703,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-12-31,305706,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-12-30,305783,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-12-04,305827,Wired Headphones,iPhone,Wired Headphones + iPhone,1
2019-12-22,305862,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-12-24,305885,Wired Headphones,iPhone,Wired Headphones + iPhone,1
2019-12-16,305948,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-12-21,305952,Flatscreen TV,Google Phone,Flatscreen TV + Google Phone,1
2019-12-09,305976,AA Batteries (4-pack),AAA Batteries (4-pack),AA Batteries (4-pack) + AAA Batteries (4-pack),1
2019-12-08,305998,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-12-19,306025,Bose SoundSport Headphones,Flatscreen TV,Bose SoundSport Headphones + Flatscreen TV,1
2019-12-05,306069,Google Phone,Wired Headphones,Google Phone + Wired Headphones,1
2019-12-08,306115,AAA Batteries (4-pack),Apple Airpods Headphones,AAA Batteries (4-pack) + Apple Airpods Headphones,1
2019-12-08,306115,AAA Batteries (4-pack),iPhone,AAA Batteries (4-pack) + iPhone,1
2019-12-08,306115,Apple Airpods Headphones,iPhone,Apple Airpods Headphones + iPhone,1
2019-12-06,306135,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-12-14,306169,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-12-04,306194,Wired Headphones,iPhone,Wired Headphones + iPhone,1
2019-12-26,306219,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-12-06,306246,Wired Headphones,iPhone,Wired Headphones + iPhone,1
2019-12-15,306258,Lightning Charging Cable,USB-C Charging Cable,Lightning Charging Cable + USB-C Charging Cable,1
2019-12-19,306261,27in 4K Gaming Monitor,Apple Airpods Headphones,27in 4K Gaming Monitor + Apple Airpods Headphones,1
2019-12-12,306277,Bose SoundSport Headphones,Google Phone,Bose SoundSport Headphones + Google Phone,1
2019-12-11,306311,AAA Batteries (4-pack),iPhone,AAA Batteries (4-pack) + iPhone,1
2019-12-17,306332,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-12-08,306428,Flatscreen TV,Lightning Charging Cable,Flatscreen TV + Lightning Charging Cable,1
2019-12-26,306441,Wired Headphones,iPhone,Wired Headphones + iPhone,1
2019-12-12,306470,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-12-30,306498,AAA Batteries (4-pack),Lightning Charging Cable,AAA Batteries (4-pack) + Lightning Charging Cable,1
2019-12-22,306517,Google Phone,Wired Headphones,Google Phone + Wired Headphones,1
2019-12-11,306527,20in Monitor,Wired Headphones,20in Monitor + Wired Headphones,1
2019-12-26,306574,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-12-27,306603,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-12-24,306611,Vareebadd Phone,Wired Headphones,Vareebadd Phone + Wired Headphones,1
2019-12-28,306681,USB-C Charging Cable,Wired Headphones,USB-C Charging Cable + Wired Headphones,1
2019-12-18,306739,Lightning Charging Cable,USB-C Charging Cable,Lightning Charging Cable + USB-C Charging Cable,1
2019-12-16,306744,Macbook Pro Laptop,USB-C Charging Cable,Macbook Pro Laptop + USB-C Charging Cable,1
2019-12-16,306750,Lightning Charging Cable,USB-C Charging Cable,Lightning Charging Cable + USB-C Charging Cable,1
2019-12-10,306752,AAA Batteries (4-pack),Apple Airpods Headphones,AAA Batteries (4-pack) + Apple Airpods Headphones,1
2019-12-07,306774,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-12-03,306782,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-12-21,306787,Wired Headphones,iPhone,Wired Headphones + iPhone,1
2019-12-03,306846,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-12-03,306857,Apple Airpods Headphones,iPhone,Apple Airpods Headphones + iPhone,1
2019-12-12,306867,27in FHD Monitor,Apple Airpods Headphones,27in FHD Monitor + Apple Airpods Headphones,1
2019-12-19,306874,Vareebadd Phone,Wired Headphones,Vareebadd Phone + Wired Headphones,1
2019-12-10,306899,27in 4K Gaming Monitor,AA Batteries (4-pack),27in 4K Gaming Monitor + AA Batteries (4-pack),1
2019-12-24,306909,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-12-24,306942,Apple Airpods Headphones,Wired Headphones,Apple Airpods Headphones + Wired Headphones,1
2019-12-20,306955,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-12-20,306959,Wired Headphones,iPhone,Wired Headphones + iPhone,1
2019-12-27,306967,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-12-02,306990,USB-C Charging Cable,Vareebadd Phone,USB-C Charging Cable + Vareebadd Phone,1
2019-12-16,307071,AA Batteries (4-pack),Lightning Charging Cable,AA Batteries (4-pack) + Lightning Charging Cable,1
2019-12-17,307103,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-12-17,307103,Google Phone,Wired Headphones,Google Phone + Wired Headphones,1
2019-12-17,307103,USB-C Charging Cable,Wired Headphones,USB-C Charging Cable + Wired Headphones,1
2019-12-01,307153,Macbook Pro Laptop,ThinkPad Laptop,Macbook Pro Laptop + ThinkPad Laptop,1
2019-12-31,307229,Vareebadd Phone,Wired Headphones,Vareebadd Phone + Wired Headphones,1
2019-12-31,307328,27in FHD Monitor,Bose SoundSport Headphones,27in FHD Monitor + Bose SoundSport Headphones,1
2019-12-29,307353,AA Batteries (4-pack),Apple Airpods Headphones,AA Batteries (4-pack) + Apple Airpods Headphones,1
2019-12-10,307462,Vareebadd Phone,Wired Headphones,Vareebadd Phone + Wired Headphones,1
2019-12-13,307598,27in FHD Monitor,AA Batteries (4-pack),27in FHD Monitor + AA Batteries (4-pack),1
2019-12-12,307740,27in 4K Gaming Monitor,Lightning Charging Cable,27in 4K Gaming Monitor + Lightning Charging Cable,1
2019-12-15,307744,AA Batteries (4-pack),iPhone,AA Batteries (4-pack) + iPhone,1
2019-12-30,307749,Bose SoundSport Headphones,Lightning Charging Cable,Bose SoundSport Headphones + Lightning Charging Cable,1
2019-12-13,307766,AA Batteries (4-pack),AAA Batteries (4-pack),AA Batteries (4-pack) + AAA Batteries (4-pack),1
2019-12-28,307802,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-12-28,307802,Google Phone,Wired Headphones,Google Phone + Wired Headphones,1
2019-12-28,307802,USB-C Charging Cable,Wired Headphones,USB-C Charging Cable + Wired Headphones,1
2019-12-07,307813,34in Ultrawide Monitor,Lightning Charging Cable,34in Ultrawide Monitor + Lightning Charging Cable,1
